"date","year","weeknum","buoy","buoy_lat","buoy_long","depth_cat","depth_m","param","units","value","flag_rep_diff","flag_nd","doy"
2022-05-27,2022,22,"6",42.0222,-82.6697,"Surface",1,"TP","ugL",12.14,FALSE,NA,147
2022-05-27,2022,22,"7",41.99605,-82.7179,"Bottom",9.5,"TP","ugL",55.04,TRUE,NA,147
2022-05-27,2022,22,"7",41.99605,-82.7179,"Surface",1,"TP","ugL",6.775,FALSE,NA,147
2022-05-28,2022,22,"2",41.913017,-82.7367,"Bottom",11,"NH4","ugL",16.685,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Bottom",11,"NO3","ugL",541.395,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Bottom",11,"SRP","ugL",1.8,TRUE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Bottom",11,"TDN","ugL",652.19,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Bottom",11,"TDP","ugL",4.415,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Bottom",11,"TSS","mgL",3730,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Surface",1,"NH4","ugL",17.47,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Surface",1,"NO3","ugL",555.855,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Surface",1,"SRP","ugL",1.945,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Surface",1,"TDN","ugL",659.4,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Surface",1,"TDP","ugL",5.63,FALSE,NA,148
2022-05-28,2022,22,"2",41.913017,-82.7367,"Surface",1,"TSS","mgL",585,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Bottom",8,"NH4","ugL",16,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Bottom",8,"NO3","ugL",450.195,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Bottom",8,"SRP","ugL",1.8,TRUE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Bottom",8,"TDN","ugL",534.04,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Bottom",8,"TDP","ugL",3.375,TRUE,NA,148
